"","value"
"10_01:486532",93.4730025087007
"10_02:486533",91.4663615784294
"10_03a:486534",98.260734045231
"10_05:486536",101.967548693625
"11_04:486540",98.8346666920039
"11_05:486541",98.156172968824
"12_01:486543",95.3942056807328
"12_04:486544",97.2012159381571
"12_05:486545",99.8834080657021
"12_06:486546",105.076323946756
"13_01:486547",103.123680183612
"13_03:486549",98.2353646816138
"13_04:486550",101.363185665763
"13_05:486551",107.307865573856
"13_06:486552",109.036572892783
"14_01:486553",93.7283259804585
"14_02:486554",100.223863216132
"14_03:486555",105.206027061797
"14_04:486556",98.5902517053825
"14_06:486558",96.3237667369869
"15_01a:486559",103.840499007399
"15_03:486560",95.4989758783676
"15_04:486561",98.026910810757
"15_05:486562",97.3825946859989
"15_06:486563",101.805488992328
"16_02:486564",101.676015362001
"16_03a:486565",96.1015928731011
"16_04:486566",103.099821430509
"16_05:486567",102.560150209964
"17_01:486568",105.597330351894
"17_05a:486570",100.239672011269
"18_01:486571",101.287060573663
"18_02a:486572",95.6943810263515
"18_03a:486573",97.957178605121
"18_04:486574",100.21619802155
"18_05:486575",95.0835546518133
"19_05:486576",106.552783729719
"20_01:486578",105.046017726312
"20_02a:486579",92.073343784176
"20_03:486580",103.09040669204
"20_04:486581",106.427129070074
"20_06:486582",102.678582126129
"21_05:486585",98.5874977072572
"22_01:486587",88.0396886560483
"22_02:486588",110.708010761219
"22_04:486590",102.906807950286
"22_06:486591",101.357636301382
"23_01:486592",107.261357184183
"23_03:486593",91.9749061529907
"24_04:486595",93.7048819751454
"25_01a:486597",97.6112731668721
"25_02:486598",96.5905241295815
"25_03:486599",99.5453180823585
"25_04:486600",100.300702297016
"25_06:486601",100.706391205862
"26_01a:486602",94.5794678601184
"26_02:486603",100.442450173411
"26_04:486604",106.777609515664
"26_05:486605",97.0934789453487
"26_06:486606",98.9637645367245
"27_01:486607",102.888901674429
"27_02:486608",96.8212731785282
"27_04:486609",94.0192779284644
"27_06:486610",104.626414229388
"28_01:486611",101.402052007439
"28_02:486612",99.338930504719
"28_03:486613",96.4562917351966
"28_04:486614",95.3081432520527
"28_05:486615",96.3286920855752
"29_01:486616",106.76285140009
"29_02a:486619",106.188570561299
"29_03:486620",95.2529596946611
"29_04:486621",100.600482569187
"29_05:486617",95.961094406368
"29_06:486618",91.9812674162773
"30_01a:486622",97.8926248327595
"30_02a:486623",96.9266131883968
"30_03:486624",109.770645629165
"30_05:486625",98.4857275077922
"30_06:486626",93.8606236454868
"31_01:486627",102.025573828847
"31_02:486628",103.002726812476
"31_03:486629",104.198746093281
"31_04:486630",100.351610595055
"31_05:486631",97.9577256683341
"31_06a:486632",100.0810708734
"32_01:486633",97.7804117036744
"32_02:486634",97.3647395872117
"32_03a:486635",103.362953666045
"32_04:486636",106.811413252002
"33_01a:486637",97.4399222295625
"33_02:486638",95.4108778265111
"33_05:486639",101.348492916164
"33_06:486640",93.3423510759239
"34_02:486641",97.8096935545562
"34_03:486642",99.6201263903488
"34_05:486643",102.68016701668
"34_06:486644",94.7273123270559
"35_01:486645",96.6781953213916
"35_02:486646",102.644679311011
"35_03:486647",101.501771825233
"35_04:486648",101.248010113641
"36_01:486649",98.1962001070821
"36_02:486650",96.5712529781239
"36_03:486651",104.573313808534
"36_04:486652",94.3018330872792
"36_06:486654",102.372850145222
"37_01:486655",97.0703620114428
"37_03:486656",100.73039572939
"37_04:486657",97.7549343429476
"37_05:486659",95.3684977380856
"37_06:486660",100.763325502571
"38_01:486661",103.682829749242
"38_02:486662",101.163023232764
"38_03:486663",96.831649933591
"38_04:486664",97.6576631839251
"38_05:486665",96.3356604313754
"38_06:486666",99.6448734641691
"39_02:486667",99.2718098788124
"39_03:486668",96.140072429453
"39_04:486669",101.401073763362
"39_05a:486670",98.7511660166887
"39_06:486671",95.8341710522147
"4_04:486501",96.2018579296866
"4_05:486502",106.12830810188
"40_01:486672",96.0494728477461
"40_03:486673",100.587710338172
"40_04:486674",102.226031112474
"40_05a:486675",94.8878038629453
"40_06:486676",98.0002368319198
"41_01:486677",108.176005541215
"41_02:486678",102.080465618598
"41_05:486679",99.1215921484406
"41_06:486680",104.289334915624
"42_01:486681",99.5303517816287
"42_02a:486682",112.287365791559
"42_03:486683",96.4730604119552
"42_05a:486684",105.894924489314
"42_06a:486685",93.3829410070547
"43_01:486686",104.281793908921
"43_02:486687",107.433421755938
"43_03:486688",98.6746516022655
"43_05:486689",102.306714297757
"43_06:486690",95.2493666561686
"44_01:486691",100.587065051199
"44_02:486692",104.283686037716
"44_05:486695",101.535876659008
"45_01:486696",96.9513210397989
"45_02:486697",97.6097171217937
"45_03:486698",96.763288271614
"45_06:486700",95.6907502698697
"46_02:486701",97.4805503147475
"46_04:486703",98.6861680059796
"46_05:486704",101.743138361943
"46_06:486705",100.870476848743
"47_02:486706",97.9945746208917
"47_04:486708",101.518198018319
"47_05:486709",100.804713224885
"48_01:486710",108.329305993583
