"","value"
"25_06:486601",93.625143489359
"26_01a:486602",93.8544703585497
"26_02:486603",95.6739848337303
"26_04:486604",93.204739201574
"26_05:486605",93.7502150268433
"26_06:486606",95.6885305977339
"27_01:486607",101.010072229655
"27_02:486608",105.289220511565
"27_04:486609",95.5406821961909
"27_06:486610",93.6541412836409
"28_01:486611",95.4819052723833
"28_02:486612",97.4973407114616
"28_03:486613",93.8144978281774
"28_04:486614",88.7944537892338
"28_05:486615",93.8899237912246
"29_01:486616",91.397145783924
"29_02a:486619",101.099931238363
"29_03:486620",93.9637159422553
"29_04:486621",95.8671013867405
"29_05:486617",95.930586654031
"29_06:486618",91.2713526994804
"30_01a:486622",108.191553231917
"30_02a:486623",93.6908583119906
"30_03:486624",91.0845733294145
"30_05:486625",91.2175199177732
"30_06:486626",91.1015867420648
"31_01:486627",91.1439520677725
"31_02:486628",93.8439718166822
"31_03:486629",97.4629679308047
"31_04:486630",97.3717003609282
"31_05:486631",93.7829610098032
"31_06a:486632",98.1305386156945
"32_01:486633",99.9168875160299
"32_02:486634",97.5070871322162
"32_03a:486635",102.585572276294
"32_04:486636",95.5948300497498
"33_01a:486637",105.417288903553
"33_02:486638",95.7238545878255
"33_05:486639",93.6271899290329
"33_06:486640",91.2559032190516
"34_02:486641",97.3937072256895
"34_03:486642",93.7668601451582
"34_05:486643",93.7790366647721
"34_06:486644",93.8168091306476
"35_01:486645",93.6280072288646
"35_02:486646",102.480559935168
"35_03:486647",95.4389163341976
"35_04:486648",95.3139642241631
"36_01:486649",93.8492352966471
"36_02:486650",88.6979898346412
"36_03:486651",93.8703524356028
"36_04:486652",91.3581672329265
"36_06:486654",91.3924086510063
"37_01:486655",93.7224404983829
"37_03:486656",93.5315717985638
"37_04:486657",95.5231386504554
"37_05:486659",95.6539305274238
"37_06:486660",91.2195098286895
"38_01:486661",97.6110585954481
"38_02:486662",95.644180134936
"38_03:486663",97.6533744798295
"38_04:486664",102.772593838339
"38_05:486665",100.097756208004
"38_06:486666",95.6993768869923
"39_02:486667",97.4805080770004
"39_03:486668",97.5156530515297
"39_04:486669",95.5474925395615
"39_05a:486670",98.2876225161805
"39_06:486671",93.7422641790592
"4_04:486501",95.1463097596686
"4_05:486502",93.39305016226
"40_01:486672",95.7946110741444
"40_03:486673",93.9461163547481
"40_04:486674",97.550954032901
"40_06:486676",100.173694584263
"41_01:486677",105.568558971893
"41_02:486678",99.9912838637649
"41_05:486679",93.9414280481401
"41_06:486680",95.8073353087368
"42_01:486681",91.2976692078785
"42_02a:486682",85.9341814458352
"42_03:486683",97.5105629799738
"42_05a:486684",95.8472596592627
"42_06a:486685",100.11604015093
"43_01:486686",97.4839549861537
"43_02:486687",93.87543075145
"43_03:486688",93.7281672435953
"43_05:486689",91.422020649502
"43_06:486690",93.7879118249899
"44_01:486691",93.9399620674479
"44_02:486692",91.3680838640359
"44_03:486693",93.9306388855524
"44_04:486694",93.931808167192
"44_05:486695",95.7553701145665
"45_01:486696",97.4451197929959
"45_02:486697",91.2837780564558
"45_03:486698",97.4789458290614
"45_06:486700",105.413512314638
"46_02:486701",93.8640075500926
"46_03:486702",93.8011531830728
"46_04:486703",95.7399569461433
"46_05:486704",95.7697449559598
"46_06:486705",97.493075483752
"47_02:486706",99.799615043658
"47_03:486707",99.7761824125639
"47_04:486708",97.3032507050272
"47_05:486709",99.690727959564
"48_01:486710",98.1595903703518
"48_02:486711",91.1686951750041
"48_03:486712",97.373918952711
"48_04:486713",91.1942117231509
"48_05:486714",95.6399444116049
"48_06:486715",99.9795979295276
"49_01:486716",93.780511715227
"49_02:486717",104.900829970904
"49_03:486718",107.834974672236
"49_04:486719",90.5627374103387
"49_05a:486720",96.3203900106658
"49_06:486721",93.1124394408757
"5_01:486503",95.3549242231599
"5_02:486504",93.5943669896533
"5_03:486505",95.3096354336004
"5_04a:486506",97.181203138993
"5_05:486508",90.8537338387526
"5_06:486509",90.7352863695616
"50_01:486722",99.4642654821996
"50_02:486723",88.2962913257234
"50_03:486724",95.0271587975399
"50_04:486725",93.145413452858
"50_06:486726",93.3180942661143
"51_01:486727",102.086972141606
"51_03:486728",94.9682513376353
"51_04a:486729",100.424120724694
"51_05:486730",99.28270845819
"51_06:486731",96.6406385811167
"52_03:486733",93.1304418154097
"52_06:486735",94.8583979641355
