"","value"
"49_05a:486720",101.137291304276
"49_06:486721",92.9635935640674
"5_01:486503",100.541629086706
"5_02:486504",96.1429772063735
"5_03:486505",98.6607216033893
"5_04a:486506",103.18777074297
"5_05:486508",94.1739348134651
"5_06:486509",93.9316074880622
"50_01:486722",102.351570721945
"50_02:486723",93.3627157896008
"50_03:486724",99.72377038197
"50_04:486725",96.7647109185818
"50_06:486726",97.0939301675484
"51_01:486727",105.320850564328
"51_03:486728",97.0528697029288
"51_04a:486729",101.392942856987
"51_05:486730",101.982028772226
"51_06:486731",102.015590115237
"52_03:486733",93.3141323833204
"52_06:486735",99.4946957550863
"53_01:486736",102.053019283695
"53_02:486737",93.3065662636169
"53_03:486738",107.645682493227
"53_04:486739",90.7258640681612
"53_06:486740",105.34525256966
"54_01:486742",99.7974272545637
"54_02:486743",97.1744397781249
"54_04:486744",97.067991607217
"54_05:486745",99.4973566595712
"55_01:486747",99.2222267057651
"55_02:486748",102.086161577702
"55_04:486749",99.1357894086341
"55_05:486750",95.0129932235797
"55_06:486751",99.460461435683
"56_01:486752",102.430273761917
"56_03:486753",108.20682113976
"56_04:486754",96.8042928082056
"56_05:486755",99.609792390302
"56_06:486756",93.1853797922208
"57_01:486757",94.6855241320458
"57_03a:486758",101.125513688318
"57_04:486759",92.8082651508631
"57_05:486760",92.9173087677663
"57_06:486761",107.387697827923
"58_01:486762",99.9766448792084
"58_03:486763",102.219011608355
"58_04:486764",102.34396806646
"58_05:486765",97.1363573745605
"58_06a:486766",95.2556148527584
"59_01:486767",95.1065646188267
"59_03:486768",102.113526573333
"59_04:486769",105.113579160657
"59_05:486770",96.8611156307444
"59_06:486771",102.281535231426
"6_01:486510",103.131401360164
"6_04:486513",97.9852558239641
"6_05a:486514",108.864326017899
"60_01:486772",102.358558991114
"60_02:486773",93.0980606738469
"60_04:486774",94.9357702860558
"60_05:486775",97.0875818781622
"60_06:486776",93.2934290500426
"61_01:486777",96.5439485460404
"61_02a:486778",110.194733964013
"7_01a:486515",98.02411149496
"7_02a:486516",102.228665879541
"7_03:486517",100.767260904244
"7_04:486518",94.0974356491449
"7_06:486520",94.3481286824902
"8_01:486521",100.446679836984
"8_02:486522",98.1188332267866
"8_03:486523",94.0684559402782
"8_04:486524",97.8215468150566
"8_05:486525",106.280045998017
"8_06:486526",97.9907255018582
"9_01:486527",100.462423641141
"9_03a:486528",100.442243378978
"9_04:486529",102.982761433956
"9_05:486530",97.8389801098749
"9_06:486531",97.6323893462035
"B01:486779",94.2173091574126
"B07:486780",106.227782687867
"B12:486781",100.510058212472
"B25:486782",95.9729203353431
"B26:486783",106.100169958945
"B28:486784",96.0700757985325
"B30:486785",97.6125413297983
"B46:486786",98.0032897046404
"B50:486787",95.9759360229169
"D93:486788",99.4036388342744
