"","value"
"33_06:486640",9.21822655938429
"34_02:486641",13.2081699086282
"34_03:486642",14.0744017025037
"34_05:486643",13.0326533678229
"34_06:486644",11.7248644362446
"35_01:486645",12.1174005821824
"35_02:486646",10.3404885243289
"35_03:486647",11.8268709969171
"35_04:486648",10.6831479162964
"36_01:486649",10.1392880018781
"36_02:486650",13.4343445189097
"36_03:486651",11.5669896619624
"36_04:486652",13.4603863513574
"36_05:486653",11.1049310719103
"36_06:486654",14.3541292897724
"37_01:486655",10.3974642382928
"37_03:486656",10.8104423243559
"37_04:486657",11.0604070564317
"37_05:486659",11.7552735777903
"37_06:486660",8.71224232176976
"38_01:486661",12.2663538722658
"38_02:486662",9.27912321641172
"38_03:486663",12.2873095060914
"38_04:486664",9.58627736600097
"38_05:486665",13.2778402260004
"38_06:486666",11.2605556743148
"39_02:486667",9.86768730956115
"39_03:486668",11.0274642862614
"39_04:486669",9.5979001357778
"39_05a:486670",8.56983267773134
"39_06:486671",12.4146367550272
"4_04:486501",12.4174114056395
"4_05:486502",9.88176735619624
"40_01:486672",14.2921038277371
"40_03:486673",12.561534427026
"40_04:486674",13.7703858209218
"40_06:486676",10.7678005911743
"41_01:486677",13.104380558736
"41_02:486678",7.98771998045563
"41_05:486679",10.1574577350988
"41_06:486680",13.5712010653084
"42_01:486681",13.873996642067
"42_02a:486682",8.80432920755946
"42_03:486683",12.2837818842622
"42_05a:486684",4.45829071219757
"42_06a:486685",10.2429066655261
"43_01:486686",13.4245960087282
"43_02:486687",13.9739982192227
"43_03:486688",13.0363219145851
"43_05:486689",12.4568010781055
"43_06:486690",5.79219387111213
"44_01:486691",13.0737923887173
"44_02:486692",11.4467038136512
"44_03:486693",13.0427717780781
"44_04:486694",11.3989136421508
"44_05:486695",12.3315526836009
"45_01:486696",11.5013700816547
"45_02:486697",9.5503173252478
"45_03:486698",13.2269679252682
"45_06:486700",10.943847358263
"46_02:486701",14.2082699023426
"46_03:486702",12.1615941573461
"46_04:486703",13.4236450424386
"46_05:486704",12.5864465253221
"46_06:486705",8.44590347047938
"47_02:486706",10.4020281144823
"47_03:486707",14.1497998079094
"47_04:486708",6.02395982741932
"47_05:486709",9.41056143017928
"48_01:486710",12.4568971744334
"48_02:486711",12.9435291204373
"48_03:486712",13.3544594327505
"48_04:486713",11.2902505115472
"48_05:486714",11.9335454461193
"48_06:486715",11.9338344438095
"49_01:486716",12.5051642833148
"49_02:486717",8.47555078032813
"49_03:486718",5.24073018320462
"49_04:486719",13.371360954196
"49_05a:486720",11.9250782910926
"49_06:486721",10.1007691945917
"5_01:486503",13.8760894587764
"5_02:486504",10.3512610346632
"5_03:486505",10.918923363942
"5_04a:486506",4.34242702972559
"5_05:486508",11.1879022022586
"5_06:486509",12.4576082006494
"50_01:486722",11.5533716941568
"50_02:486723",12.2618539338144
"50_03:486724",11.9755152485732
"50_04:486725",9.29833245452238
"50_06:486726",10.6602065961677
"51_01:486727",11.7465820356947
"51_03:486728",8.83365424060435
"51_04a:486729",10.0540222780973
"51_05:486730",8.22753691255809
"51_06:486731",7.2278604168226
"52_03:486733",11.4610942390611
"52_06:486735",4.85996335421359
"53_01:486736",13.799693145818
"53_02:486737",10.6556241361443
"53_03:486738",5.48303520449
"53_04:486739",12.0988487300498
"53_06:486740",6.09319203961893
"54_01:486742",9.90260062340601
"54_02:486743",9.93545761002123
"54_04:486744",12.888217615486
"54_05:486745",2.33247557931137
"54_06:486746",11.1038055615968
"55_01:486747",10.3687239097176
"55_02:486748",6.95575479489519
"55_04:486749",10.4809523626062
"55_05:486750",7.1174053746336
"55_06:486751",10.9160393178684
"56_01:486752",9.52195293166842
"56_03:486753",8.9763035017961
"56_04:486754",11.2698043811286
"56_05:486755",7.09961476192578
"56_06:486756",7.86347321011253
"57_01:486757",13.0670933316989
"57_03a:486758",7.67480448742786
"57_04:486759",11.2588837541258
"57_05:486760",10.431967981544
"57_06:486761",10.4336267552617
"58_01:486762",10.0936013764494
"58_03:486763",7.80665929321413
"58_04:486764",12.9525285154494
"58_05:486765",6.05297937979195
"58_06a:486766",8.66625159145461
"59_01:486767",8.57706882031117
"59_03:486768",14.0509912184103
"59_04:486769",8.27349850691163
"59_05:486770",10.5259776626925
"59_06:486771",8.30323009030765
"6_01:486510",13.9991605478365
"6_02:486511",11.5589792743226
"6_03:486512",12.6038879188697
"6_04:486513",6.39960637499127
"6_05a:486514",6.3776535369454
"60_01:486772",13.2440779589679
"60_02:486773",11.60061966805
"60_04:486774",4.11064914170026
"60_05:486775",9.92426415795404
"60_06:486776",11.1004921991961
"61_01:486777",11.3507554005833
"61_02a:486778",4.63591607685893
"7_01a:486515",8.41023950581543
"7_02a:486516",9.22590782019535
"7_03:486517",13.1074305971785
"7_04:486518",11.8969109519725
"7_06:486520",9.31684560360426
"8_01:486521",6.14352669974044
"8_02:486522",10.5522162479184
"8_03:486523",8.74094661341488
"8_04:486524",11.8644374867859
"8_05:486525",12.6689105081127
"8_06:486526",13.4437062337688
"9_01:486527",12.6914255268353
"9_03a:486528",3.77031456336204
"9_04:486529",6.60785574239014
