"","value"
"10_01:486532",92.099464486419
"10_02:486533",89.9840016846726
"10_03a:486534",96.9082634332817
"10_05:486536",100.858574498187
"11_04:486540",97.461080979208
"11_05:486541",96.7815777243857
"12_01:486543",94.0996852015782
"12_04:486544",95.811747938092
"12_05:486545",98.7269211663323
"12_06:486546",104.71192554941
"13_01:486547",102.515290704913
"13_03:486549",96.9574724190189
"13_04:486550",100.670114299084
"13_05:486551",106.754270092565
"13_06:486552",108.953256603769
"14_01:486553",92.4826076088682
"14_02:486554",99.4545923044312
"14_03:486555",104.902383829841
"14_04:486556",97.3075922772356
"14_06:486558",95.2419804189395
"15_01a:486559",103.082678917849
"15_03:486560",94.471562003036
"15_04:486561",97.1299744371746
"15_05:486562",96.0346903808716
"15_06:486563",101.240855592566
"16_02:486564",101.010224784866
"16_03a:486565",94.7355889946345
"16_04:486566",102.453442739563
"16_05:486567",101.68421677942
"17_01:486568",105.209692439499
"17_05a:486570",99.6857417031168
"18_01:486571",100.296150873949
"18_02a:486572",94.2394593372218
"18_03a:486573",96.7451340955597
"18_04:486574",99.4687019029796
"18_05:486575",93.5253564867298
"19_05:486576",107.49755656544
"20_01:486578",105.672254293405
"20_02a:486579",90.7107937750668
"20_03:486580",102.98920758299
"20_04:486581",107.153989761442
"20_06:486582",102.296360496271
"21_05:486585",98.1361162521511
"22_01:486587",87.4096304698555
"22_02:486588",111.640399442217
"22_04:486590",103.597973154953
"22_06:486591",100.862936042233
"23_01:486592",108.165187083329
"23_03:486593",91.8166182430492
"24_04:486595",93.8909221827792
"25_01a:486597",95.38113403202
"25_02:486598",93.8348381475358
"25_03:486599",97.5657262023689
"25_04:486600",98.3075002305399
"25_06:486601",98.1653483122871
"26_01a:486602",91.6816654858659
"26_02:486603",98.4970539240913
"26_04:486604",104.731947545261
"26_05:486605",94.2246587521823
"26_06:486606",96.9158985318002
"27_01:486607",100.32530470617
"27_02:486608",93.8952616069352
"27_04:486609",91.3197428217554
"27_06:486610",102.829636194478
"28_01:486611",98.960165776069
"28_02:486612",96.5390922415834
"28_03:486613",93.7251903227545
"28_04:486614",92.1451056425156
"28_05:486615",93.31464059379
"29_01:486616",105.118754546204
"29_02a:486619",104.137546410622
"29_03:486620",92.2789480780879
"29_04:486621",98.1038611309316
"29_05:486617",93.3376759021122
"29_06:486618",88.9393003578404
"30_01a:486622",94.9948612141975
"30_02a:486623",94.2156099312177
"30_03:486624",107.810204592007
"30_05:486625",95.7681629816365
"30_06:486626",90.8984997992597
"31_01:486627",99.4411982795271
"31_02:486628",100.580551322682
"31_03:486629",101.836151071353
"31_04:486630",98.1812194131259
"31_05:486631",95.1318390655972
"31_06a:486632",97.3556253411678
"32_01:486633",95.2775480248074
"32_02:486634",94.8617574356511
"32_03a:486635",101.437566292933
"32_04:486636",104.575625572193
"33_01a:486637",94.8901961794299
"33_02:486638",92.348715873782
"33_05:486639",98.9067231221341
"33_06:486640",90.1535867344121
"34_02:486641",95.1389241579585
"34_03:486642",96.8894594447418
"34_05:486643",100.607745226957
"34_06:486644",92.020835614403
"35_01:486645",93.8590928727288
"35_02:486646",100.073201356735
"35_03:486647",99.4278033063485
"35_04:486648",98.470058717828
"36_01:486649",95.1971078747898
"36_02:486650",93.7975874508858
"36_03:486651",102.691985904772
